%单胞内颗粒个数和体积分数
%单胞内颗粒个数和体积分数
201 0.100243
%单胞内颗粒个数和体积分数
202 0.100502
%单胞内颗粒个数和体积分数
202 0.100502
%单胞内颗粒个数和体积分数
203 0.099745
%单胞内颗粒个数和体积分数
205 0.100523
%单胞内颗粒个数和体积分数
203 0.0998417
%单胞内颗粒个数和体积分数
204 0.100215
%单胞内颗粒个数和体积分数
204 0.100088
%单胞内颗粒个数和体积分数
199 0.100028
%单胞内颗粒个数和体积分数
199 0.100028
%单胞内颗粒个数和体积分数
202 0.100417
%单胞内颗粒个数和体积分数
198 0.100066
%单胞内颗粒个数和体积分数
202 0.100409
%单胞内颗粒个数和体积分数
203 0.09997
%单胞内颗粒个数和体积分数
203 0.09997
%单胞内颗粒个数和体积分数
200 0.100017
%单胞内颗粒个数和体积分数
201 0.0998599
%单胞内颗粒个数和体积分数
206 0.0999669
%单胞内颗粒个数和体积分数
200 0.100442
%单胞内颗粒个数和体积分数
203 0.100418
%单胞内颗粒个数和体积分数
203 0.100418
%单胞内颗粒个数和体积分数
201 0.0999062
%单胞内颗粒个数和体积分数
206 0.100394
%单胞内颗粒个数和体积分数
202 0.0999439
%单胞内颗粒个数和体积分数
198 0.0995931
%单胞内颗粒个数和体积分数
200 0.100203
%单胞内颗粒个数和体积分数
200 0.100203
%单胞内颗粒个数和体积分数
201 0.0996688
%单胞内颗粒个数和体积分数
203 0.100525
%单胞内颗粒个数和体积分数
202 0.10032
%单胞内颗粒个数和体积分数
203 0.100301
%单胞内颗粒个数和体积分数
200 0.0997584
%单胞内颗粒个数和体积分数
200 0.0997584
%单胞内颗粒个数和体积分数
201 0.100221
%单胞内颗粒个数和体积分数
201 0.100505
%单胞内颗粒个数和体积分数
199 0.100277
%单胞内颗粒个数和体积分数
201 0.100164
%单胞内颗粒个数和体积分数
201 0.100164
%单胞内颗粒个数和体积分数
202 0.100246
%单胞内颗粒个数和体积分数
203 0.100263
%单胞内颗粒个数和体积分数
203 0.10049
%单胞内颗粒个数和体积分数
204 0.100018
%单胞内颗粒个数和体积分数
204 0.100018
%单胞内颗粒个数和体积分数
205 0.100434
%单胞内颗粒个数和体积分数
196 0.100059
%单胞内颗粒个数和体积分数
200 0.0994749
%单胞内颗粒个数和体积分数
198 0.100042
%单胞内颗粒个数和体积分数
198 0.100042
%单胞内颗粒个数和体积分数
199 0.10035
%单胞内颗粒个数和体积分数
202 0.100231
%单胞内颗粒个数和体积分数
199 0.0996816
%单胞内颗粒个数和体积分数
199 0.0996816
%单胞内颗粒个数和体积分数
202 0.0997796
%单胞内颗粒个数和体积分数
201 0.0995511
%单胞内颗粒个数和体积分数
202 0.100309
%单胞内颗粒个数和体积分数
200 0.099853
%单胞内颗粒个数和体积分数
201 0.099654
%单胞内颗粒个数和体积分数
200 0.100037
%单胞内颗粒个数和体积分数
200 0.100037
%单胞内颗粒个数和体积分数
199 0.0997793
%单胞内颗粒个数和体积分数
201 0.0998431
%单胞内颗粒个数和体积分数
205 0.100293
%单胞内颗粒个数和体积分数
199 0.099613
%单胞内颗粒个数和体积分数
199 0.100283
%单胞内颗粒个数和体积分数
199 0.100283
%单胞内颗粒个数和体积分数
206 0.10031
%单胞内颗粒个数和体积分数
203 0.100518
%单胞内颗粒个数和体积分数
208 0.100282
%单胞内颗粒个数和体积分数
203 0.10007
%单胞内颗粒个数和体积分数
202 0.0997634
%单胞内颗粒个数和体积分数
201 0.0994976
%单胞内颗粒个数和体积分数
201 0.0994976
%单胞内颗粒个数和体积分数
201 0.100393
%单胞内颗粒个数和体积分数
198 0.0996623
%单胞内颗粒个数和体积分数
202 0.100116
%单胞内颗粒个数和体积分数
198 0.0999301
%单胞内颗粒个数和体积分数
198 0.0999301
%单胞内颗粒个数和体积分数
204 0.100088
%单胞内颗粒个数和体积分数
197 0.0998809
%单胞内颗粒个数和体积分数
200 0.100204
%单胞内颗粒个数和体积分数
200 0.0999444
%单胞内颗粒个数和体积分数
204 0.100192
%单胞内颗粒个数和体积分数
204 0.100192
%单胞内颗粒个数和体积分数
202 0.100023
%单胞内颗粒个数和体积分数
200 0.100051
%单胞内颗粒个数和体积分数
202 0.0998329
%单胞内颗粒个数和体积分数
200 0.100487
%单胞内颗粒个数和体积分数
201 0.0997297
%单胞内颗粒个数和体积分数
201 0.0997297
%单胞内颗粒个数和体积分数
200 0.100047
%单胞内颗粒个数和体积分数
205 0.100225
%单胞内颗粒个数和体积分数
204 0.100016
%单胞内颗粒个数和体积分数
204 0.100016
%单胞内颗粒个数和体积分数
201 0.099628
%单胞内颗粒个数和体积分数
196 0.099794
%单胞内颗粒个数和体积分数
199 0.0996293
%单胞内颗粒个数和体积分数
199 0.0994648
%单胞内颗粒个数和体积分数
199 0.0994648
%单胞内颗粒个数和体积分数
198 0.099862
%单胞内颗粒个数和体积分数
199 0.0999438
%单胞内颗粒个数和体积分数
203 0.100263
%单胞内颗粒个数和体积分数
197 0.0995018
%单胞内颗粒个数和体积分数
197 0.0995018
%单胞内颗粒个数和体积分数
201 0.100019
%单胞内颗粒个数和体积分数
200 0.100101
%单胞内颗粒个数和体积分数
201 0.0998159
%单胞内颗粒个数和体积分数
201 0.0998159
%单胞内颗粒个数和体积分数
200 0.0998365
%单胞内颗粒个数和体积分数
204 0.099658
%单胞内颗粒个数和体积分数
204 0.100144
%单胞内颗粒个数和体积分数
202 0.100113
%单胞内颗粒个数和体积分数
1 -1.#IND
%单胞内颗粒个数和体积分数
203 0.100408
%杨氏模量：E11，E22，E33 ; 泊松比：Nu12，Nu13，Nu23 ; 剪切模量：G12，G13，G23 ; 热膨胀系数：alpha1，alpah2
3764.34 3764.21 3766.06   0.406137 0.405646 0.405666   1338.28 1338.63 1338.71   9.62506 9.62506
%单胞内颗粒个数和体积分数
205 0.100145
%杨氏模量：E11，E22，E33 ; 泊松比：Nu12，Nu13，Nu23 ; 剪切模量：G12，G13，G23 ; 热膨胀系数：alpha1，alpah2
3763.63 3763.35 3765.39   0.40618 0.405638 0.405683   1337.9 1338.39 1338.21   9.59125 9.59116
%单胞内颗粒个数和体积分数
206 0.0998146
%杨氏模量：E11，E22，E33 ; 泊松比：Nu12，Nu13，Nu23 ; 剪切模量：G12，G13，G23 ; 热膨胀系数：alpha1，alpah2
3765.03 3765.11 3766.77   0.406093 0.405653 0.405642   1338.45 1338.9 1338.75   9.62638 9.62627
%单胞内颗粒个数和体积分数
204 0.0997619
%杨氏模量：E11，E22，E33 ; 泊松比：Nu12，Nu13，Nu23 ; 剪切模量：G12，G13，G23 ; 热膨胀系数：alpha1，alpah2
3762.42 3761.47 3764.24   0.406308 0.405571 0.405721   1337.38 1337.82 1337.72   9.56703 9.56703
%单胞内颗粒个数和体积分数
205 0.100237
%杨氏模量：E11，E22，E33 ; 泊松比：Nu12，Nu13，Nu23 ; 剪切模量：G12，G13，G23 ; 热膨胀系数：alpha1，alpah2
3763.92 3763.69 3765.94   0.4062 0.405604 0.405639   1338.21 1338.35 1338.35   9.60877 9.60889
%单胞内颗粒个数和体积分数
204 0.10051
%杨氏模量：E11，E22，E33 ; 泊松比：Nu12，Nu13，Nu23 ; 剪切模量：G12，G13，G23 ; 热膨胀系数：alpha1，alpah2
3763.59 3763.48 3765.19   0.406138 0.405683 0.405699   1338.13 1338.42 1338.46   9.60804 9.60804
%单胞内颗粒个数和体积分数
208 0.0999285
%杨氏模量：E11，E22，E33 ; 泊松比：Nu12，Nu13，Nu23 ; 剪切模量：G12，G13，G23 ; 热膨胀系数：alpha1，alpah2
3763.54 3763.23 3764.85   0.406125 0.405698 0.405743   1338.03 1338.29 1338.28   9.58874 9.58855
